id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1515366768709042182,1515366768709042182,2022-04-16 12:29:26 EDT,2022-04-16,12:29:26,-0400,29873924,leeseongwee,lee seong wee,, https://t.co/4WSktycMZo That’s great news. Hope the trial will be very soon and broadcast on Western TV in #USA #UK #France #Italy #Sweden in multiple languages cos @RT_sputnik is banned. Will #RogerCloutier make a General appearance or just low level unknowns?,en,"[{'screen_name': 'rt_sputnik', 'name': 'sputnik on rt', 'id': '1531613172'}]",['https://www.uniindia.com/story/Military-personnel-of-NATO-among-Ukrainian-prisoners-Russia'],[],0,2,2,"['usa', 'uk', 'france', 'italy', 'sweden', 'rogercloutier']",[],https://twitter.com/leeseongwee/status/1515366768709042182,False,,0,,Philippines,,,,,,[],,,,
1515365710993981443,1515362368297046018,2022-04-16 12:25:14 EDT,2022-04-16,12:25:14,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Ne müzakeresi terörist lgbt pichi!,tr,[],[],[],1,0,4,[],[],https://twitter.com/TurkSabr/status/1515365710993981443,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515365491619028999,1515364221135073280,2022-04-16 12:24:21 EDT,2022-04-16,12:24:21,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Seçilmiş milletvekili için fidye istiyor mk çocuuu,tr,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1515365491619028999,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515354183880572929,1515354183880572929,2022-04-16 11:39:26 EDT,2022-04-16,11:39:26,-0400,835593601883086849,parkim929395,wake up then give up,,ini baru yang namanya sat sit set #SPY_FAMILY #SPYFAMILY #Sputnik  https://t.co/677CYphfgU,in,[],[],"['https://pbs.twimg.com/media/FQeelNRaMAU4yPV.jpg', 'https://pbs.twimg.com/media/FQeellLacAAGnGD.jpg', 'https://pbs.twimg.com/media/FQeel6NaQAECU-o.jpg', 'https://pbs.twimg.com/media/FQeemQIakAUMPx8.jpg']",0,3,3,"['spy_family', 'spyfamily', 'sputnik']",[],https://twitter.com/parkim929395/status/1515354183880572929,False,,1,https://pbs.twimg.com/media/FQeelNRaMAU4yPV.jpg,Philippines,,,,,,[],,,,
1515348446538235907,1514902877155770368,2022-04-16 11:16:38 EDT,2022-04-16,11:16:38,-0400,1492434393482559489,nguyenduc2050,Nguyen Chi Duc,,"@Sputnik_Not Mong ngài Putin sẽ nhanh chóng dành chiến thắng, Ura Russian",vi,[],[],[],0,0,0,[],[],https://twitter.com/nguyenduc2050/status/1515348446538235907,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1515346697668292611,1515332313441538049,2022-04-16 11:09:41 EDT,2022-04-16,11:09:41,-0400,1320621027605372934,ineffable28_,nes✘ | txt comeback may9!!!!,,"@adiposion_ it's hard omg, I think I always give a different answer:')) 20cm, dear sputnik, our summer  #Sundays_Spoiler TXT SPOILER WEEK #Thursdays_Child    #TOMORROW_X_TOGETHER   @TXT_members @TXT_bighit",en,"[{'screen_name': 'txt_members', 'name': 'tomorrow x together', 'id': '1059327333532749824'}, {'screen_name': 'txt_bighit', 'name': 'txt official', 'id': '1083198663424237569'}]",[],[],0,0,0,"['sundays_spoiler', 'thursdays_child', 'tomorrow_x_together']",[],https://twitter.com/ineffable28_/status/1515346697668292611,False,,0,,Philippines,,,,,,"[{'screen_name': 'adiposion_', 'name': 'FA💛 ✘ Thursday’s child has far to go', 'id': '1461610074447564800'}]",,,,
1515341449189273603,1515341172126134276,2022-04-16 10:48:49 EDT,2022-04-16,10:48:49,-0400,1501074112441360387,mnincart,★,,@iwillsueyoumyg mine dear sputnik 70,da,[],[],[],0,0,0,[],[],https://twitter.com/mnincart/status/1515341449189273603,False,,0,,Philippines,,,,,,"[{'screen_name': 'iwillsueyoumyg', 'name': '༞ lei🧃༞', 'id': '1307458092641132544'}]",,,,
1515341402934489095,1515341172126134276,2022-04-16 10:48:38 EDT,2022-04-16,10:48:38,-0400,716115389508231168,jrctmry,i,,@iwillsueyoumyg mine dear sputnik 70,da,[],[],[],0,0,0,[],[],https://twitter.com/jrctmry/status/1515341402934489095,False,,0,,Philippines,,,,,,"[{'screen_name': 'iwillsueyoumyg', 'name': '༞ lei🧃༞', 'id': '1307458092641132544'}]",,,,
1515341364745371656,1515341172126134276,2022-04-16 10:48:29 EDT,2022-04-16,10:48:29,-0400,1261282592,maisiecordero,maisiiieeee ♡,,@iwillsueyoumyg Mine dear sputnik  70,da,[],[],[],0,0,0,[],[],https://twitter.com/MaisieCordero/status/1515341364745371656,False,,0,,Philippines,,,,,,"[{'screen_name': 'iwillsueyoumyg', 'name': '༞ lei🧃༞', 'id': '1307458092641132544'}]",,,,
1515341313654534152,1515341172126134276,2022-04-16 10:48:17 EDT,2022-04-16,10:48:17,-0400,1501074112441360387,mnincart,★,,@iwillsueyoumyg mine  dear sputnik 70,da,[],[],[],0,0,0,[],[],https://twitter.com/mnincart/status/1515341313654534152,False,,0,,Philippines,,,,,,"[{'screen_name': 'iwillsueyoumyg', 'name': '༞ lei🧃༞', 'id': '1307458092641132544'}]",,,,
1515330326603890691,1515330326603890691,2022-04-16 10:04:37 EDT,2022-04-16,10:04:37,-0400,1465300192710709255,skymandesu,รักจอนมี่ดูนะค่ะ,,"Sputnik Sweetheart, ลอนดอนกับความรักในรอยจูบ, รักในโลกพิศวง",th,[],[],[],0,0,3,[],[],https://twitter.com/skymandesu/status/1515330326603890691,False,https://twitter.com/klinnangsue/status/1515324555715252228,0,,Philippines,,,,,,[],,,,
1515310980519002114,1515246408026431490,2022-04-16 08:47:45 EDT,2022-04-16,08:47:45,-0400,1402278957668503567,choixx_yj,nanad ✘ Thursday's Child,,"@starfess •Maze in the mirror •Magic island •Wishlist •Ghosting •Loser=lover •0X1=lovesong(i know i love you) - semua versi •Anti romantic •cat and dog •dear sputnik •blue hour Tapi jujurly, kalo kamu dengerin semua, gk ada yang bosenin nder. Coba aja😁 @TXT_bighit @TXT_members",in,"[{'screen_name': 'txt_bighit', 'name': 'txt official', 'id': '1083198663424237569'}, {'screen_name': 'txt_members', 'name': 'tomorrow x together', 'id': '1059327333532749824'}]",[],[],0,0,0,[],[],https://twitter.com/choixx_yj/status/1515310980519002114,False,,0,,Philippines,,,,,,"[{'screen_name': 'starfess', 'name': 'TRIGGERNYA -star | AYO BACA RULES :)', 'id': '1210342758029807616'}]",,,,
1515304623958986755,1512092046907039752,2022-04-16 08:22:30 EDT,2022-04-16,08:22:30,-0400,3250516296,littlerize,Rachel Tsang,,@Sputnik_Not When snow and tree start speaking Finnish and throwing Nokia,en,[],[],[],0,0,0,[],[],https://twitter.com/Littlerize/status/1515304623958986755,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_Not', 'name': 'Sputnik', 'id': '4382006968'}]",,,,
1515301767419899907,1515301767419899907,2022-04-16 08:11:08 EDT,2022-04-16,08:11:08,-0400,1317611771033579520,highway95160256,コウ,,"ロシア政府、ウクライナに軍事支援を行う全ての国に外交文書を送付 - 2022年4月16日, Sputnik 日本 文書の中身が気になりますのぉ…  https://t.co/Gkgc4Je3qF",ja,[],['https://jp.sputniknews.com/20220416/10638922.html'],[],0,0,6,[],[],https://twitter.com/Highway95160256/status/1515301767419899907,False,,0,,Philippines,,,,,,[],,,,
1515289851188609033,1515289851188609033,2022-04-16 07:23:47 EDT,2022-04-16,07:23:47,-0400,269085121,abaushi,monchack,,モスでSputnik流れてる懐かしい  過激な暴力 食べ物は美味しい 水を飲んではいけません 夢を見ることはよい 明日またお会いしましょう,ja,[],[],[],0,0,0,[],[],https://twitter.com/abaushi/status/1515289851188609033,False,,0,,Philippines,,,,,,[],,,,
1515285074400653319,1515285074400653319,2022-04-16 07:04:49 EDT,2022-04-16,07:04:49,-0400,192538285,zep001,aizen,,複数通貨の相関性を利用した順張り・ナンピン並行型EA　Sputnik  https://t.co/phmrKj5C4T,ja,[],['https://fxmt4-xm.com/2022/03/23/%e8%a4%87%e6%95%b0%e9%80%9a%e8%b2%a8%e3%81%ae%e7%9b%b8%e9%96%a2%e6%80%a7%e3%82%92%e5%88%a9%e7%94%a8%e3%81%97%e3%81%9f%e9%a0%86%e5%bc%b5%e3%82%8a%e3%83%bb%e3%83%8a%e3%83%b3%e3%83%94%e3%83%b3%e4%b8%a6/'],[],0,1,1,[],[],https://twitter.com/zep001/status/1515285074400653319,False,,0,,Philippines,,,,,,[],,,,
1515257032726573058,1515230638437466115,2022-04-16 05:13:23 EDT,2022-04-16,05:13:23,-0400,1344116961454686208,jjunijune_,yawnzzn✘,,"@starfess TXT Run Away masih menduduki peringkat pertama dihati saya.. dilanjut dengan Dear Sputnik, Wishlist, Ghosting, Poppin Star, &amp; 0X1 Lovesong, sisanya juga saya suka semua ga ada yg engga☺️",in,[],[],[],0,0,0,[],[],https://twitter.com/jjunijune_/status/1515257032726573058,False,,0,,Philippines,,,,,,"[{'screen_name': 'starfess', 'name': 'TRIGGERNYA -star | AYO BACA RULES :)', 'id': '1210342758029807616'}]",,,,
1515247498683576320,1515246408026431490,2022-04-16 04:35:30 EDT,2022-04-16,04:35:30,-0400,1453709449189679110,economyissucks,aran,,"@starfess Lovesong, loser lover, dear sputnik, wishlist, ghosting, anti romantic, our summer, ito",en,[],[],[],0,0,0,[],[],https://twitter.com/economyissucks/status/1515247498683576320,False,,0,,Philippines,,,,,,"[{'screen_name': 'starfess', 'name': 'TRIGGERNYA -star | AYO BACA RULES :)', 'id': '1210342758029807616'}]",,,,
1515221856302870533,1515155518016266240,2022-04-16 02:53:36 EDT,2022-04-16,02:53:36,-0400,3573419055,utu_1,Centurion 🦅,,@sputnik_TR Ülkemize gelen milyonlarca insan içinde bu söylenenler geçerli mi,tr,[],[],[],0,0,0,[],[],https://twitter.com/Utu_1/status/1515221856302870533,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515202463447814144,1515175658372042756,2022-04-16 01:36:33 EDT,2022-04-16,01:36:33,-0400,112635920,hs_kt,ぺんぎんさん,,@sputnik_jp なにしとるんや笑 停戦はどこ行った？？ こいつら戦争したいだけや,ja,[],[],[],0,1,3,[],[],https://twitter.com/HS_kt/status/1515202463447814144,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1515187911901454338,1515184851514667008,2022-04-16 00:38:43 EDT,2022-04-16,00:38:43,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp ロシア軍は捕虜を殺していないが、ウクナチ軍は捕虜を見境なく殺害しまくってSNSに晒している。,ja,[],[],[],0,1,2,[],[],https://twitter.com/masakanoinu/status/1515187911901454338,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1515180772789198850,1515163710985175043,2022-04-16 00:10:21 EDT,2022-04-16,00:10:21,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp ロシアは民間施設や民間人への攻撃を極力避けるから侵攻が遅いし非人道兵器使用も慎重にしている。  もしも手段を選ばずに直ぐに終わらせるなら、地上を火の海にして航空爆撃で更地にすれば良いし、こうして敵が地下に籠城した場合は空気より重いガスを使った攻撃であぶり出せば良い。けどやらない。,ja,[],[],[],1,13,27,[],[],https://twitter.com/masakanoinu/status/1515180772789198850,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1515177375478464515,1515152636000931843,2022-04-15 23:56:51 EDT,2022-04-15,23:56:51,-0400,2943253308,masakanoinu,メロン食べたいbyらる,,@sputnik_jp ウクライナ人の厚かましさは世界一。いつの間にかNATOも飛び越えて米国バイデンも飛び越えて、盟主のように振舞うようになったゼレンスキーhhh😂,ja,[],[],[],0,0,3,[],[],https://twitter.com/masakanoinu/status/1515177375478464515,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1515173601489551362,1515123141785227268,2022-04-15 23:41:51 EDT,2022-04-15,23:41:51,-0400,3323158316,yoshi_pianista,吉田 芳一,,@Sputnik_001 楽しみにしております🤩,ja,[],[],[],0,0,2,[],[],https://twitter.com/yoshi_pianista/status/1515173601489551362,False,,0,,Philippines,,,,,,"[{'screen_name': 'Sputnik_001', 'name': '田中 泰', 'id': '208469610'}]",,,,
1515150975488913410,1515149226195718145,2022-04-15 22:11:57 EDT,2022-04-15,22:11:57,-0400,1316009510020866049,tyunnie13,•ㅅ• ✘,,@MOANAmenfess Dear Sputnik @TXT_members @TXT_bighit,da,"[{'screen_name': 'txt_members', 'name': 'tomorrow x together', 'id': '1059327333532749824'}, {'screen_name': 'txt_bighit', 'name': 'txt official', 'id': '1083198663424237569'}]",[],[],0,0,0,[],[],https://twitter.com/tyunnie13/status/1515150975488913410,False,,0,,Philippines,,,,,,"[{'screen_name': 'MOANAmenfess', 'name': 'CEK PIN 📌 || USE -moa', 'id': '1283841890295574528'}]",,,,
1515128221624418304,1515128221624418304,2022-04-15 20:41:32 EDT,2022-04-15,20:41:32,-0400,306912190,vl4k,Vladi el primo ,,"The American media openly saying that it is their job to control what people think, that is why they silenced media like RT and Sputnik to install the Russophobia campaign between @EuropeanCommission and @WhiteHouse",en,"[{'screen_name': 'whitehouse', 'name': 'the white house', 'id': '1323730225067339784'}]",[],[],0,0,1,[],[],https://twitter.com/Vl4k/status/1515128221624418304,False,,0,,Philippines,,,,,,[],,,,
1515119486332022791,1515119486332022791,2022-04-15 20:06:49 EDT,2022-04-15,20:06:49,-0400,1122737837781073920,tintucshare247,Tin Tức 247,,"Sputnik: Trực thăng Ukraine bay cực thấp, tấn công vào lãnh thổ Nga  https://t.co/sjRA6RGmN6",vi,[],['https://reallife247.com/be-gai-bat-ngo-tu-vong-vai-giay-truoc-con-duoc-me-au-yem-chan-tuong-vu-viec-gay-am-anh-3/'],[],0,0,0,[],[],https://twitter.com/tintucshare247/status/1515119486332022791,False,,0,,Philippines,,,,,,[],,,,
1515110840550100992,1515108214668333059,2022-04-15 19:32:28 EDT,2022-04-15,19:32:28,-0400,2221160984,tarojii,星野和泉,,@sputnik_jp 「送りつける」は正式な表現ではなく，「挑戦状を送りつける」などのように，敵対的な場面でつかわれるので「送る」「送った」「送付した」の方が上品です。ところで，内容は公表されないのでしょうか？,ja,[],[],[],0,0,1,[],[],https://twitter.com/tarojii/status/1515110840550100992,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_jp', 'name': 'Sputnik 日本', 'id': '480376267'}]",,,,
1515109439493349380,1515095120881758208,2022-04-15 19:26:54 EDT,2022-04-15,19:26:54,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Sus aqapeli,in,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1515109439493349380,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515088263131930631,1515087577077800962,2022-04-15 18:02:45 EDT,2022-04-15,18:02:45,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Irak kürt bölgesel yönetiminin anasını zikeyim. Mesrur barzani denen siyonist pichin de ecdadını zikeyim.,tr,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1515088263131930631,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515080800806572040,1515053730969927692,2022-04-15 17:33:06 EDT,2022-04-15,17:33:06,-0400,141014236,q______s,Kabak Tadı,,"@sputnik_TR doğru tespit  ve söz de, kendisinin doğru yaptığı anlamı taşımaz ama.",tr,[],[],[],0,0,0,[],[],https://twitter.com/q______s/status/1515080800806572040,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515078537790820355,1515077503211110401,2022-04-15 17:24:06 EDT,2022-04-15,17:24:06,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Hs lgbt pichi satanist kö*pek!,ro,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1515078537790820355,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515075215159664642,1515074986674851843,2022-04-15 17:10:54 EDT,2022-04-15,17:10:54,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Bir kaç tane de kinjal yollayın satanist kö*peklere!,tr,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1515075215159664642,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515065454942953476,1515052337504526338,2022-04-15 16:32:07 EDT,2022-04-15,16:32:07,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@taliptekin35 @sputnik_TR Bütün alanlarda.  Özellikle de ulaşım, iletişim, yeşil enerji ve savunma sanayilerinde",tr,[],[],[],1,0,1,[],[],https://twitter.com/ahmetepik7/status/1515065454942953476,False,,0,,Philippines,,,,,,"[{'screen_name': 'taliptekin35', 'name': 'Taliptekin35', 'id': '1367576112428105738'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515057879128154113,1515053595950997511,2022-04-15 16:02:01 EDT,2022-04-15,16:02:01,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Kolay olacak demedik. Geç ve güç olacak. Daha ukrayna sonrası var. Karşınızda yüzyılların satanist siyonist düzeninin ete kemiğe bürünmüş hali abd ve ingiltere. Yanınızda ise kadim devletler ve mazlum milletler. Ulu tengri güç kuvvet versin Rus kardeşlerimize,tr,[],[],[],0,0,2,[],[],https://twitter.com/TurkSabr/status/1515057879128154113,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515046025941106692,1515043523367739392,2022-04-15 15:14:55 EDT,2022-04-15,15:14:55,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@sputnik_TR Sizi bu dünyada Ermeni ve Yunan Ortodoks fanatikler dışında tek destekleyen bu Bosna kasabı aşağılık Sırp faşistleri zaten!..,tr,[],[],[],0,0,1,[],[],https://twitter.com/ahmetepik7/status/1515046025941106692,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515044933710790666,1515042275306446854,2022-04-15 15:10:35 EDT,2022-04-15,15:10:35,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@sputnik_TR Çok ayıp! Yahu siz muazzam haşmetli Rus ordusuna karşı kendi ülkenizi ne hakla savunursunuz?.. Cık cık cık!..,tr,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1515044933710790666,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515044565882966016,1515042275306446854,2022-04-15 15:09:07 EDT,2022-04-15,15:09:07,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@Pikasif2 @sputnik_TR Ülkelerini savunmayıp ne yapsalardı?,tr,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1515044565882966016,False,,0,,Philippines,,,,,,"[{'screen_name': 'Pikasif2', 'name': 'Kerim Kent', 'id': '1398021286102802432'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515036075659513864,1515034724271599619,2022-04-15 14:35:23 EDT,2022-04-15,14:35:23,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR @atigunerati Katarlılar uyanık çıktı :/,tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1515036075659513864,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}, {'screen_name': 'atigunerati', 'name': 'Atilla Güner', 'id': '397849605'}]",,,,
1515032856648683528,1515027172682993664,2022-04-15 14:22:35 EDT,2022-04-15,14:22:35,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Silah tüccarı savaş istiyor. Natoya yeni kurbanlar arıyor!,tr,[],[],[],0,0,1,[],[],https://twitter.com/TurkSabr/status/1515032856648683528,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515031234300293122,1515029778037886980,2022-04-15 14:16:08 EDT,2022-04-15,14:16:08,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR İstifa mı ediyorsunuz?  İlk seçimlerde seçeceğimiz hükümet zaten kadın cinayetlerini bitirecek!,tr,[],[],[],0,0,0,[],[],https://twitter.com/TurkSabr/status/1515031234300293122,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515022574027161610,1515022138700304388,2022-04-15 13:41:44 EDT,2022-04-15,13:41:44,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@sputnik_TR ""Aşırı milliyetçi"" demek ne damak acaba?..",tr,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1515022574027161610,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1515012648554962948,1515009555540836352,2022-04-15 13:02:17 EDT,2022-04-15,13:02:17,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR Tüm dünyada terör örgütleri kurup dünyanın başına bela ediyor abd/ingiltere!   Eskiden Ruslara karşı çeçen kardeşlerimizi kullanıyorlardı. Şimdi büyük cengaver Kadirov ve arslanları sayesinde kullanamıyorlar. Bunun yerini ışıd ve azov aldı.,tr,[],[],[],0,1,1,[],[],https://twitter.com/TurkSabr/status/1515012648554962948,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514999198172778513,1514999198172778513,2022-04-15 12:08:50 EDT,2022-04-15,12:08:50,-0400,943133741093916672,photo_wiki,Wikiphoto,,🔔 El Sputnik y otros avances soviéticos que cambiaron el rumbo de la historia...  https://t.co/iuNjhPGeFi,es,[],['https://www.cinconoticias.com/sputnik-avances-sovieticos/'],[],0,0,0,[],[],https://twitter.com/photo_wiki/status/1514999198172778513,False,,0,,Philippines,,,,,,[],,,,
1514996503798063107,1514991939732623367,2022-04-15 11:58:08 EDT,2022-04-15,11:58:08,-0400,931441275009724416,ahmetepik7,ahmetepik7,,"@sputnik_TR Karadeniz'de bir zamanlar ördeklerden bir filo, bir de kazdan amiral vardı.  Sonra bir gün amiral battı oldu!..",tr,[],[],[],0,0,1,[],[],https://twitter.com/ahmetepik7/status/1514996503798063107,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514987495385149441,1514931541511614466,2022-04-15 11:22:20 EDT,2022-04-15,11:22:20,-0400,1258510300833288194,karayemenci,yetersiz forvet,,@fatma_21fatma @bar_kod @sputnik_TR Taktığın şeye bak baktığın şeye bak dayı,tr,[],[],[],0,0,0,[],[],https://twitter.com/KaraYemenci/status/1514987495385149441,False,,0,,Philippines,,,,,,"[{'screen_name': 'fatma_21fatma', 'name': 'Fatma KUZU', 'id': '1003693149141774336'}, {'screen_name': 'bar_kod', 'name': 'Gökhan🦅', 'id': '331953500'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514983293510373384,1514654218510032898,2022-04-15 11:05:38 EDT,2022-04-15,11:05:38,-0400,243139117,flofootballpics,Florian L Schellhorn,,@sebastiankurz @yairlapid erfindest schon wieder gschichteln? hat doch noch nie gestimmt wenn du irgendwas tolles gemacht hast . sputnik kaufen oder impfstoffproduktion aufbauen oder eine wahl mit sauberen mitteln gewinnen . alles nur schein . alles nur blenden . sorry aber ich hoffe du kommst vor gericht,de,[],[],[],0,0,1,[],[],https://twitter.com/flofootballpics/status/1514983293510373384,False,,0,,Philippines,,,,,,"[{'screen_name': 'sebastiankurz', 'name': 'Sebastian Kurz', 'id': '46623193'}, {'screen_name': 'yairlapid', 'name': 'יאיר לפיד - Yair Lapid🟠', 'id': '2946300174'}]",,,,
1514982906858516481,1514980614985842695,2022-04-15 11:04:06 EDT,2022-04-15,11:04:06,-0400,1478817126559461379,turksabr,İlk Siriuslu,,"@sputnik_TR Katliam, tecavüz, hırsızlık, lgbt, pedofili, işkence, insan avı, canlı insan yakma. Her türlü vahşeti yapan nato beslemesi bu naziler tamamen yer yüzünden ve zihinlerden silinmelidir!  Abd ve ingiltere bu mutlak kötülüğün kaynaklarıdır ve bu kaynak kurutulmalıdır.  Bu son savaş!",tr,[],[],[],0,1,1,[],[],https://twitter.com/TurkSabr/status/1514982906858516481,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514978630065176585,1514975582135754760,2022-04-15 10:47:07 EDT,2022-04-15,10:47:07,-0400,1478817126559461379,turksabr,İlk Siriuslu,,@sputnik_TR O zaman satanist abdye kul köle olursunuz ki bu da sizi hedef haline getirir. Avrasyanın kadim devletlerine ve mazlum halklarına düşmanlık yapan natoya girerseniz sonunuz zelenski peachi gibi olur!,tr,[],[],[],0,1,2,[],[],https://twitter.com/TurkSabr/status/1514978630065176585,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514973838701961225,1514963755922243594,2022-04-15 10:28:04 EDT,2022-04-15,10:28:04,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@sputnik_TR Bize ne?..,en,[],[],[],0,0,0,[],[],https://twitter.com/ahmetepik7/status/1514973838701961225,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514971444727398404,1514965515487350793,2022-04-15 10:18:33 EDT,2022-04-15,10:18:33,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@ali55537270 @sputnik_TR Siz Rus musunuz?..,tr,[],[],[],0,0,2,[],[],https://twitter.com/ahmetepik7/status/1514971444727398404,False,,0,,Philippines,,,,,,"[{'screen_name': 'ali55537270', 'name': 'ali', 'id': '1104928225455685632'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
1514971263596474373,1514965515487350793,2022-04-15 10:17:50 EDT,2022-04-15,10:17:50,-0400,931441275009724416,ahmetepik7,ahmetepik7,,@sputnik_TR Paraşütçü Rus muymuş?,tr,[],[],[],0,0,2,[],[],https://twitter.com/ahmetepik7/status/1514971263596474373,False,,0,,Philippines,,,,,,"[{'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}]",,,,
